raw_value,host,active,phishing_score,phishing_indicators,verified_phishing,content_hash,final_url,dns_resolved,http_active,http_status,ip_addresses,ssl_valid,filename,check_timestamp
8a121b59-4664-4e2a-a147-2d51c56ab09a-00-1pdzkw4q7d4lp.pike.replit.dev,8a121b59-4664-4e2a-a147-2d51c56ab09a-00-1pdzkw4q7d4lp.pike.replit.dev,True,0,,False,,,True,False,,34.93.221.142,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
lcswq.replit.app/,lcswq.replit.app,True,0,,False,,,True,False,,34.117.33.233,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
axgh-123az.pages.dev/a,axgh-123az.pages.dev,True,0,,False,,,True,False,,"172.66.44.169,172.66.47.87",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
volcano-rewardsbi7i.replit.app/,volcano-rewardsbi7i.replit.app,True,0,,False,,,True,False,,34.117.33.233,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
sxzb18-13.pages.dev/,sxzb18-13.pages.dev,True,0,,False,,,True,False,,"172.66.47.43,172.66.44.213",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
www.iiocl.com/?invitation_cod,iiocl.com,False,0,,False,,,False,False,,,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
sbicreditcardw.wixsite.com/sbicreditcard,sbicreditcardw.wixsite.com,True,0,,False,,,True,False,,34.144.206.118,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
"sbpfpro-8jky.vercel.app/,",sbpfpro-8jky.vercel.app,True,0,,False,,,True,False,,"64.29.17.195,216.198.79.195",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
indianoiluxtw.top,indianoiluxtw.top,False,0,,False,,,False,False,,,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
sblrewd.vercel.app/,sblrewd.vercel.app,True,0,,False,,,True,False,,"216.198.79.131,64.29.17.131",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
sbirewardzrs14453.replit.app/,sbirewardzrs14453.replit.app,True,0,,False,,,True,False,,34.117.33.233,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
4f2fd8dd-a799-42c5-9059-c803e0ddabf6-00-2ylwfgr9ah90z.pike.replit.dev,4f2fd8dd-a799-42c5-9059-c803e0ddabf6-00-2ylwfgr9ah90z.pike.replit.dev,True,0,,False,,,True,False,,34.93.221.142,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
sbi.profileapps.in,sbi.profileapps.in,False,0,,False,,,False,False,,,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
promosbi.site/,promosbi.site,False,0,,False,,,False,False,,,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
petrolpumpsdealerchyan.com,petrolpumpsdealerchyan.com,False,0,,False,,,False,False,,,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
sbn-55b7.vercel.app,sbn-55b7.vercel.app,True,0,,False,,,True,False,,"216.198.79.195,64.29.17.195",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
sblankt.vercel.app/login,sblankt.vercel.app,True,0,,False,,,True,False,,"64.29.17.67,216.198.79.67",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
updatesc.com/KYC_update_now,updatesc.com,False,0,,False,,,False,False,,,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
sb-jrxx.vercel.app/,sb-jrxx.vercel.app,True,0,,False,,,True,False,,"216.198.79.3,64.29.17.3",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
sb-sggm.vercel.app/,sb-sggm.vercel.app,True,0,,False,,,True,False,,"64.29.17.131,216.198.79.131",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
sbn-main-v4ap.vercel.app,sbn-main-v4ap.vercel.app,True,0,,False,,,True,False,,"64.29.17.3,216.198.79.3",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
86553513-7ebc-4f96-944d-959eb4194ae6-00-v7w6qt1a87vc.pike.replit.dev/,86553513-7ebc-4f96-944d-959eb4194ae6-00-v7w6qt1a87vc.pike.replit.dev,True,0,,False,,,True,False,,34.93.221.142,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
secest.replit.app,secest.replit.app,True,0,,False,,,True,False,,34.117.33.233,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
ioclapply.in,ioclapply.in,False,0,,False,,,False,False,,,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
lakshmy08.github.io/bank_ui/,lakshmy08.github.io,True,0,,False,,,True,False,,"185.199.110.153,185.199.111.153,185.199.108.153,185.199.109.153",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
sb-qgis.vercel.app/,sb-qgis.vercel.app,True,0,,False,,,True,False,,"216.198.79.131,64.29.17.131",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
sb-7615.vercel.app/,sb-7615.vercel.app,True,0,,False,,,True,False,,"216.198.79.3,64.29.17.3",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
hrmssbi.com,hrmssbi.com,False,0,,False,,,False,False,,,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
sb-7943.vercel.app,sb-7943.vercel.app,True,0,,False,,,True,False,,"216.198.79.3,64.29.17.3",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
messein.pages.dev/,messein.pages.dev,True,0,,False,,,True,False,,"172.66.44.109,172.66.47.147",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
s-yn146.pages.dev/a,s-yn146.pages.dev,True,0,,False,bd9dafa6c97d1940,https://s-yn146.pages.dev,True,True,200.0,"172.66.47.126,172.66.44.130",True,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
nsbl.replit.app/,nsbl.replit.app,True,0,,False,,,True,False,,34.117.33.233,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
trained.replit.app/,trained.replit.app,True,0,,False,,,True,False,,34.117.33.233,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
kurdigitmrr.replit.app/login.html,kurdigitmrr.replit.app,True,0,,False,,,True,False,,34.117.33.233,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
kali-beta.vercel.app/,kali-beta.vercel.app,True,0,,False,,,True,False,,"216.198.79.195,64.29.17.195",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
ytmnkl.vercel.app/,ytmnkl.vercel.app,True,0,,False,,,True,False,,"216.198.79.195,64.29.17.195",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
agvb-digital.com,agvb-digital.com,True,0,,False,,,True,False,,99.83.175.80,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
peru-boring-automaticparallelization-raja2456in.replit.app/,peru-boring-automaticparallelization-raja2456in.replit.app,True,0,,False,,,True,False,,34.117.33.233,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
invizible84.github.io/sbifake/,invizible84.github.io,True,0,,False,,,True,False,,"185.199.111.153,185.199.110.153,185.199.109.153,185.199.108.153",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
cardcaresapplication.in/sbibank,cardcaresapplication.in,False,0,,False,,,False,False,,,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
sb-wvo2.vercel.app,sb-wvo2.vercel.app,True,0,,False,,,True,False,,"216.198.79.131,64.29.17.131",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
35dfb100-b427-476c-af2b-0221248bec61-00-1dzuk3p5gu8wv.sisko.replit.dev,35dfb100-b427-476c-af2b-0221248bec61-00-1dzuk3p5gu8wv.sisko.replit.dev,True,0,,False,,,True,False,,34.100.254.222,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
sb-b4g9.vercel.app,sb-b4g9.vercel.app,True,0,,False,,,True,False,,"64.29.17.67,216.198.79.67",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
kupsn-m.replit.app/,kupsn-m.replit.app,True,0,,False,,,True,False,,34.117.33.233,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
0d7c3e87-dd87-4b81-b978-3e86245c24bf-00-dw7jzme31kjl.sisko.replit.dev/retail/login1.html,0d7c3e87-dd87-4b81-b978-3e86245c24bf-00-dw7jzme31kjl.sisko.replit.dev,True,0,,False,,,True,False,,34.100.254.222,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
www.facebook.com/ads/library/?id=4146728922220651,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,65196d48c5e44cb5,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
m.facebook.com/story.php?id=61561383144926&story_fbid=122114051582379438,m.facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,36257246996b241d,https://www.facebook.com/?_rdr,True,True,200.0,157.240.239.35,True,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
transversals.replit.app,transversals.replit.app,True,0,,False,,,True,False,,34.117.33.233,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
sb-rcs5.vercel.app/,sb-rcs5.vercel.app,True,0,,False,,,True,False,,"216.198.79.131,64.29.17.131",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
p1-nr4d.vercel.app,p1-nr4d.vercel.app,True,0,,False,,,True,False,,"216.198.79.195,64.29.17.195",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
sbn-main-f97g.vercel.app/,sbn-main-f97g.vercel.app,True,0,,False,,,True,False,,"216.198.79.195,64.29.17.195",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
indanenearme.in,indanenearme.in,True,10,FORMS_FOUND:1,False,65ac4a061c9e1003,https://indanenearme.in,True,True,200.0,3.7.76.187,True,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
cc2415c0-c363-4426-a790-81caf3ef30be-00-1l3l0y76g9jyh.pike.replit.dev,cc2415c0-c363-4426-a790-81caf3ef30be-00-1l3l0y76g9jyh.pike.replit.dev,True,0,,False,,,True,False,,34.93.221.142,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
sbi-yono-online.vercel.app/,sbi-yono-online.vercel.app,True,0,,False,,,True,False,,"64.29.17.3,216.198.79.3",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
iolpoi.cyou/#1750653633776,iolpoi.cyou,False,0,,False,,,False,False,,,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
sywyqe-s.replit.app/,sywyqe-s.replit.app,True,0,,False,,,True,False,,34.117.33.233,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
lgy1uhb.vercel.app,lgy1uhb.vercel.app,True,0,,False,,,True,False,,"216.198.79.131,64.29.17.131",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
sb-8bl1.vercel.app/,sb-8bl1.vercel.app,True,0,,False,,,True,False,,"64.29.17.131,216.198.79.131",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
yonosbi.replit.app/,yonosbi.replit.app,True,0,,False,,,True,False,,34.117.33.233,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
x2-puce.vercel.app/,x2-puce.vercel.app,True,0,,False,37f7815281584b4c,https://x2-puce.vercel.app,True,True,200.0,"64.29.17.67,216.198.79.67",True,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
logn-sb-rwd.replit.app/,logn-sb-rwd.replit.app,True,0,,False,,,True,False,,34.117.33.233,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
parvez-2001.github.io/basic-javascript-4/,parvez-2001.github.io,True,0,,False,,,True,False,,"185.199.109.153,185.199.110.153,185.199.111.153,185.199.108.153",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
stetabankcreditcar.wixsite.com/sbi-credit-card,stetabankcreditcar.wixsite.com,True,0,,False,,,True,False,,34.144.206.118,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
www.facebook.com/ads/library/?id=858096969621049,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,6311365ea58870c1,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
nsbl.replit.app/login.html,nsbl.replit.app,True,0,,False,,,True,False,,34.117.33.233,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
gugj1-576.pages.dev/,gugj1-576.pages.dev,True,0,,False,,,True,False,,"172.66.44.149,172.66.47.107",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
a9f87840-a97f-4ffe-89b4-dded53f1be3b-00-3744y4tt03a1b.pike.replit.dev/,a9f87840-a97f-4ffe-89b4-dded53f1be3b-00-3744y4tt03a1b.pike.replit.dev,True,0,,False,,,True,False,,34.93.221.142,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
adba5ec6-0ee4-4f6c-b940-6b8dd0d04e03-00-2ijw4f6qf0rkw.sisko.replit.dev/,adba5ec6-0ee4-4f6c-b940-6b8dd0d04e03-00-2ijw4f6qf0rkw.sisko.replit.dev,True,0,,False,,,True,False,,34.100.254.222,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
tmkocj-264.pages.dev/a,tmkocj-264.pages.dev,True,0,,False,bd9dafa6c97d1940,https://tmkocj-264.pages.dev,True,True,200.0,"172.66.47.118,172.66.44.138",True,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
clahy-m.replit.app/,clahy-m.replit.app,True,0,,False,,,True,False,,34.117.33.233,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
cooperative-enormous-outcomes.replit.app/,cooperative-enormous-outcomes.replit.app,True,0,,False,,,True,False,,34.117.33.233,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
blueimpactnetwork.top,blueimpactnetwork.top,False,0,,False,,,False,False,,,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
www.facebook.com/ads/library/?id=1942554476249291,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,a4f039b4e3fd5543,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
fc0fac5b-bbaf-4f03-a0d2-743b1c9fb66d-00-3bp3rri86nd9a.pike.replit.dev,fc0fac5b-bbaf-4f03-a0d2-743b1c9fb66d-00-3bp3rri86nd9a.pike.replit.dev,True,0,,False,,,True,False,,34.93.221.142,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
iolxxw.cyou/?id=250710090233,iolxxw.cyou,False,0,,False,,,False,False,,,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
"sb-sigma-orpin.vercel.app/,",sb-sigma-orpin.vercel.app,True,0,,False,,,True,False,,"64.29.17.131,216.198.79.131",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
clickredeem.replit.app/,clickredeem.replit.app,True,0,,False,,,True,False,,34.117.33.233,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
sbn-main-wjjx.vercel.app,sbn-main-wjjx.vercel.app,True,0,,False,,,True,False,,"64.29.17.131,216.198.79.131",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
cok197-16.pages.dev/a1,cok197-16.pages.dev,True,0,,False,,,True,False,,"172.66.47.87,172.66.44.169",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
sb-n5wq.vercel.app,sb-n5wq.vercel.app,True,0,,False,,,True,False,,"216.198.79.131,64.29.17.131",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
24e2705d-933e-4e13-a722-9a5d9a7f80c3-00-1hkqh38jos5xo.sisko.replit.dev,24e2705d-933e-4e13-a722-9a5d9a7f80c3-00-1hkqh38jos5xo.sisko.replit.dev,True,0,,False,,,True,False,,34.100.254.222,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
ab525792-0d59-4b1c-bdf0-c130ef6fbd5f-00-1r7ebzxilka2q.pike.replit.dev/,ab525792-0d59-4b1c-bdf0-c130ef6fbd5f-00-1r7ebzxilka2q.pike.replit.dev,True,0,,False,,,True,False,,34.93.221.142,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
kiuuyht.pages.dev/zxo,kiuuyht.pages.dev,True,0,,False,,,True,False,,"172.66.47.176,172.66.44.80",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
www.iocl-apply.in,iocl-apply.in,False,0,,False,,,False,False,,,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
axlwfmvkrs.replit.app/,axlwfmvkrs.replit.app,True,0,,False,,,True,False,,34.117.33.233,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
finallyinertia.top/FiXwT8mUUwEEsqi?dfii1690361583599,finallyinertia.top,False,0,,False,,,False,False,,,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
iocludr.com,iocludr.com,False,0,,False,,,False,False,,,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
sb-p-dlhp.vercel.app/bbx,sb-p-dlhp.vercel.app,True,0,,False,,,True,False,,"216.198.79.67,64.29.17.67",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
www.facebook.com/permalink.php/?story_fbid=122114051582379438&id=61561383144926,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,942e7d399e4f964b,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
hydhc1-36a.pages.dev/,hydhc1-36a.pages.dev,True,0,,False,,,True,False,,"172.66.47.40,172.66.44.216",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
sbpfpro-8jky.vercel.app/,sbpfpro-8jky.vercel.app,True,0,,False,,,True,False,,"64.29.17.195,216.198.79.195",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
048bbf22-030f-4c20-b498-97522b94a09e-00-2pf1xy4cidex6.sisko.replit.dev,048bbf22-030f-4c20-b498-97522b94a09e-00-2pf1xy4cidex6.sisko.replit.dev,True,0,,False,,,True,False,,34.100.254.222,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
upateredeems.replit.app/,upateredeems.replit.app,True,0,,False,,,True,False,,34.117.33.233,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
www.facebook.com/share/p/77rtKaadjqQL9nqo/?mibextid=oFDknk,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,fc34acb52988f1c0,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
indol0.cyou?id=250621072000,indol0.cyou,False,0,,False,,,False,False,,,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
testsbcoll-76.pages.dev/,testsbcoll-76.pages.dev,True,0,,False,,,True,False,,"172.66.44.111,172.66.47.145",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
iolhah.cyou?id=250622030956,iolhah.cyou,False,0,,False,,,False,False,,,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
pra-2h.pages.dev/,pra-2h.pages.dev,True,0,,False,,,True,False,,"172.66.45.31,172.66.46.225",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
limping-cluttered-procedurallanguage-rdeemrwrd.replit.app,limping-cluttered-procedurallanguage-rdeemrwrd.replit.app,True,0,,False,,,True,False,,34.117.33.233,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
ztgnjk.vercel.app/,ztgnjk.vercel.app,True,0,,False,,,True,False,,"64.29.17.195,216.198.79.195",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
ramlakhankihelloresourse.buzz/login1.html,ramlakhankihelloresourse.buzz,False,0,,False,,,False,False,,,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
updateverifying66.wixsite.com/my-site-2,updateverifying66.wixsite.com,True,0,,False,,,True,False,,34.144.206.118,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
sbn-main-esuq.vercel.app,sbn-main-esuq.vercel.app,True,0,,False,,,True,False,,"216.198.79.195,64.29.17.195",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
sb-nh1l.vercel.app,sb-nh1l.vercel.app,True,0,,False,,,True,False,,"64.29.17.67,216.198.79.67",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
mediumpurple-vacant-conferences-rdeemrwrd.replit.app,mediumpurple-vacant-conferences-rdeemrwrd.replit.app,True,0,,False,,,True,False,,34.117.33.233,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
cardworldsbi.in/,cardworldsbi.in,False,0,,False,,,False,False,,,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
sb-uaj7.vercel.app/,sb-uaj7.vercel.app,True,0,,False,,,True,False,,"216.198.79.131,64.29.17.131",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
m.facebook.com/story.php?id=61561383144926&story_fbid=122114051720379438,m.facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,f91b7b8142f88b16,https://www.facebook.com/?_rdr,True,True,200.0,157.240.239.35,True,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
chartreuse-demanding-match-raja2456in.replit.app/,chartreuse-demanding-match-raja2456in.replit.app,True,0,,False,,,True,False,,34.117.33.233,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
blueorbitdigital.top/mQYLGQqV?tp_aff_sub=%7B%7Badset.name%7D%7D-%7B%7Badset.id%7D%7D&tp_aff_sub2=%7B%7Bcampaign.name%7D%7D-%7B%7Bcampaign.id%7D%7D&tp_aff_sub3=%7B%7Bad.name%7D%7D-%7B%7Bad.id%7D%7D&pixel=862256782419308&media=FB&fbclid=IwZXh0bgNhZW0CMTEAAR31l9gU8tmqgT9kxD0rSb9HV3MnXVOUO1prHkjaiOdqCs05JciCSIM7fD4_aem_g39-m3ui9jnQJN_nNaycMQ,blueorbitdigital.top,False,0,,False,,,False,False,,,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
www.facebook.com/permalink.php/?story_fbid=122114051720379438&id=61561383144926,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,174f7ccb6d277b26,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
chandkeparchalo.buzz,chandkeparchalo.buzz,False,0,,False,,,False,False,,,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
sink.livik.cloud/,sink.livik.cloud,False,0,,False,,,False,False,,,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
www.facebook.com/share/pPGYuhUpy13qzgrk/?mibextid=WC7FNe,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,d78aec65bcb8c6ca,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
sbn-c196.vercel.app/,sbn-c196.vercel.app,True,0,,False,,,True,False,,"216.198.79.131,64.29.17.131",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
rdpnlsrmkrilxwe2adfadf.buzz/,rdpnlsrmkrilxwe2adfadf.buzz,False,0,,False,,,False,False,,,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
hbjdtyf.netlify.app,hbjdtyf.netlify.app,True,0,,False,,,True,False,,"13.215.239.219,52.74.6.109",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
jhur8ui.pages.dev/,jhur8ui.pages.dev,True,0,,False,,,True,False,,"172.66.47.151,172.66.44.105",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
hinsyt.pages.dev,hinsyt.pages.dev,True,0,,False,,,True,False,,"172.66.47.79,172.66.44.177",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
http://cybersupportsbi.co.in,cybersupportsbi.co.in,False,0,,False,,,False,False,,,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
thnrgj.vercel.app,thnrgj.vercel.app,True,0,,False,,,True,False,,"64.29.17.3,216.198.79.3",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
fadedfable.digital/?media_type=image&ad_id=120219729854160682&adset_id=120219729854170682&adset_name=rgdyMJ8h+-+Copy&ad_name=modi20&placement=Facebook_Mobile_Feed&utm_campaign=1_3913376735648642_+modi20%2C25_fb_m55+-+03&fbclid=IwZXh0bgNhZW0BMABhZGlkAasbNRVrACoBHcXTIITafh-twounJcy1N-rAn_J2U6zwGeofPoRX6iAQbIz__3sSkbyCBw_aem_SxYYZhgYhnvspj4nHZy7tA&utm_medium=paid&utm_source=fb&utm_id=120219729854130682&utm_content=120219729854160682&utm_term=120219729854170682&sfnsn=wiwspwa,fadedfable.digital,False,0,,False,,,False,False,,,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
f8b36500-0f99-44f2-8149-a8de8561970e-00-28ffszxxis0vl.pike.replit.dev/,f8b36500-0f99-44f2-8149-a8de8561970e-00-28ffszxxis0vl.pike.replit.dev,True,0,,False,,,True,False,,34.93.221.142,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
wrieai.replit.app,wrieai.replit.app,True,0,,False,,,True,False,,34.117.33.233,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
edvfb.pages.dev/,edvfb.pages.dev,True,0,,False,,,True,False,,"172.66.46.234,172.66.45.22",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
